Step,Layer,Head,Sparsity
1,48,13,0.1029
1,48,14,0.0743
1,48,15,0.0873
1,48,16,0.5266
1,48,17,0.4892
1,48,18,0.0766
1,48,19,0.0008
1,48,20,0.6615
1,48,21,0.0709
1,48,22,0.0008
1,48,23,0.2481
1,49,0,0.7283
1,49,1,0.676
1,49,2,0.0447
1,49,3,0.1997
1,49,4,0.2662
1,49,5,0.4069
1,49,6,0.4072
1,49,7,0.533
1,49,8,0.4494
1,49,9,0.05
1,49,10,0.1699
1,49,11,0.0583
1,49,12,0.003
1,49,13,0.516
1,49,14,0.1588
1,49,15,0.3609
1,49,16,0.4676
1,49,17,0.7786
1,49,18,0.3538
1,49,19,0.1935
1,49,20,0.1929
1,49,21,0.2104
1,49,22,0.0087
1,49,23,0.2111
1,50,0,0.0005
1,50,1,0.2791
1,50,2,0.0031
1,50,3,0.1872
1,50,4,0.2682
1,50,5,0.1921
1,50,6,0.3372
1,50,7,0.0003
1,50,8,0.0091
1,50,9,0.2229
1,50,10,0.084
1,50,11,0.0229
1,50,12,0.0027
1,50,13,0.1412
1,50,14,0.0003
1,50,15,0.6462
1,50,16,0.2329
1,50,17,0.6084
1,50,18,0.0012
1,50,19,0.0006
1,50,20,0.0602
1,50,21,0.6836
1,50,22,0.0017
1,50,23,0.0002
1,51,0,0.4782
1,51,1,0.4084
1,51,2,0.5767
1,51,3,0.5521
1,51,4,0.6482
1,51,5,0.3434
1,51,6,0.4879
1,51,7,0.6495
1,51,8,0.5329
1,51,9,0.6711
1,51,10,0.4401
1,51,11,0.5618
1,51,12,0.6137
1,51,13,0.727
1,51,14,0.3795
1,51,15,0.5181
1,51,16,0.6554
1,51,17,0.5996
1,51,18,0.3432
1,51,19,0.7538
1,51,20,0.5639
1,51,21,0.4753
1,51,22,0.4634
1,51,23,0.6645
1,52,0,0.7024
1,52,1,0.1929
1,52,2,0.3167
1,52,3,0.5715
1,52,4,0.3901
1,52,5,0.3538
1,52,6,0.4306
1,52,7,0.4617
1,52,8,0.7205
1,52,9,0.7764
1,52,10,0.2694
1,52,11,0.2624
1,52,12,0.6508
1,52,13,0.1196
1,52,14,0.3973
1,52,15,0.3083
1,52,16,0.7809
1,52,17,0.115
1,52,18,0.6097
1,52,19,0.6654
1,52,20,0.6169
1,52,21,0.4737
1,52,22,0.112
1,52,23,0.5379
1,53,0,0.0204
1,53,1,0.2425
1,53,2,0.0046
1,53,3,0.0671
1,53,4,0.0322
