Step,Layer,Head,Sparsity
1,18,14,0.2149
1,18,15,0.0238
1,18,16,0.0438
1,18,17,0.0883
1,18,18,0.0509
1,18,19,0.3533
1,18,20,0.0839
1,18,21,0.2404
1,18,22,0.3047
1,18,23,0.224
1,18,24,0.243
1,18,25,0.14
1,18,26,0.1005
1,18,27,0.1779
1,18,28,0.0445
1,18,29,0.1788
1,18,30,0.1085
1,18,31,0.308
1,18,32,0.0265
1,18,33,0.0492
1,18,34,0.0299
1,18,35,0.1131
1,18,36,0.0813
1,18,37,0.2446
1,18,38,0.539
1,18,39,0.3998
1,19,0,0.1474
1,19,1,0.0525
1,19,2,0.1482
1,19,3,0.3039
1,19,4,0.0492
1,19,5,0.2072
1,19,6,0.1872
1,19,7,0.0812
1,19,8,0.0826
1,19,9,0.1791
1,19,10,0.0199
1,19,11,0.3732
1,19,12,0.3868
1,19,13,0.1272
1,19,14,0.1475
1,19,15,0.3182
1,19,16,0.3195
1,19,17,0.0677
1,19,18,0.1583
1,19,19,0.1056
1,19,20,0.1033
1,19,21,0.1158
1,19,22,0.3643
1,19,23,0.2033
1,19,24,0.2391
1,19,25,0.1456
1,19,26,0.206
1,19,27,0.5958
1,19,28,0.0853
1,19,29,0.1764
1,19,30,0.0976
1,19,31,0.1261
1,19,32,0.1345
1,19,33,0.0524
1,19,34,0.1396
1,19,35,0.24
1,19,36,0.3915
1,19,37,0.2779
1,19,38,0.1769
1,19,39,0.3176
1,20,0,0.1545
1,20,1,0.242
1,20,2,0.425
1,20,3,0.0485
1,20,4,0.3535
1,20,5,0.1613
1,20,6,0.272
1,20,7,0.1891
1,20,8,0.2354
1,20,9,0.2742
1,20,10,0.287
1,20,11,0.4339
1,20,12,0.5119
1,20,13,0.3251
1,20,14,0.1612
1,20,15,0.0447
1,20,16,0.3126
1,20,17,0.1599
1,20,18,0.4073
1,20,19,0.1786
1,20,20,0.1004
1,20,21,0.1147
1,20,22,0.2932
1,20,23,0.4767
1,20,24,0.2598
1,20,25,0.2455
1,20,26,0.109
1,20,27,0.2582
1,20,28,0.2681
1,20,29,0.0353
1,20,30,0.1841
1,20,31,0.0612
1,20,32,0.3912
1,20,33,0.1538
1,20,34,0.1524
1,20,35,0.3207
1,20,36,0.1803
1,20,37,0.343
1,20,38,0.1638
1,20,39,0.107
1,21,0,0.4789
1,21,1,0.0313
1,21,2,0.4115
1,21,3,0.4371
1,21,4,0.1331
1,21,5,0.3108
1,21,6,0.0635
1,21,7,0.3803
1,21,8,0.0103
1,21,9,0.417
1,21,10,0.429
1,21,11,0.1455
1,21,12,0.36
1,21,13,0.0565
1,21,14,0.3874
1,21,15,0.3185
1,21,16,0.3291
1,21,17,0.1419
1,21,18,0.3198
1,21,19,0.4973
1,21,20,0.323
1,21,21,0.0726
1,21,22,0.4146
1,21,23,0.0543
1,21,24,0.4646
1,21,25,0.2492
1,21,26,0.1925
